Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,pIC50,Standardized Smiles,Molecule
CHEMBL4279008,,None,341.82,0,4.79,14d,COc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc1,IC50,'=',1500.0,nM,5.82,No Comment,,UO_0000065,17.04,0.35,1.03,14.77,0,CHEMBL4273762,Inhibition of His6-tagged recombinant EGFR cytoplasmic domain (645 to 1186 residues) (unknown origin) expressed in baculovirus infected Sf9 insect cells preincubated for 10 mins followed by ATP-MgCl2 addition and measured after 1 hr by DELFIA/time-resolved fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270577,1,Scientific Literature,Eur J Med Chem,2018.0,None,,,5.8239,COc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA253F0>
CHEMBL4448494,,None,506.61,1,4.72,3c,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,IC50,'=',1970.0,nM,5.71,No Comment,,UO_0000065,11.26,0.21,0.99,7.61,0,CHEMBL4305817,Inhibition of EGFR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4304763,1,Scientific Literature,Eur J Med Chem,2019.0,None,,,5.7055,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA25620>
CHEMBL4086056,,None,522.96,1,1.70,9d,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,IC50,'=',1.79,nM,8.75,No Comment,,UO_0000065,16.73,0.33,7.05,6.23,0,CHEMBL4046770,Inhibition of wild type recombinant EGFR (unknown origin) by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4043197,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,,,8.7471,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA257E0>
CHEMBL4075892,,None,282.33,0,3.27,7k,c1csc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,IC50,'=',100000.0,nM,4.0,No Comment,,UO_0000065,14.17,0.27,0.73,5.92,0,CHEMBL3995335,Inhibition of EGF induced EGFR phosphorylation in human KB cells preincubated for 90 mins followed by EGF addition for 5 mins by sandwich ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3994595,1,Scientific Literature,Eur J Med Chem,2017.0,None,,,4.0,c1csc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA258C0>
CHEMBL4226937,,None,508.62,2,5.15,C11,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4cccc(F)c4)n(C4CCOCC4)c3n2)cc1,IC50,'=',805.0,nM,6.09,No Comment,,UO_0000065,11.98,0.23,0.94,7.88,0,CHEMBL4222847,"Inhibition of EGFR L858R/T790M/C797S triple mutant (unknown origin) using poly (Glu, Tyr) as substrate after 40 mins by kinase-glo plus luminescence assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P00533,"L858R,T790M,C797S",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4219174,1,Scientific Literature,Bioorg Med Chem,2018.0,None,,,6.0942,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4cccc(F)c4)n(C4CCOCC4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA25EE0>
CHEMBL2385991,,None,601.12,2,6.62,61b,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,IC50,'=',600.0,nM,6.22,No Comment,,UO_0000065,10.35,0.20,-0.40,8.42,0,CHEMBL2390159,Inhibition of recombinant EGFR (unknown origin) after 10 mins by DELFIA/time-resolved fluorometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL2384937,1,Scientific Literature,Bioorg Med Chem,2013.0,None,,,6.2218,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA25F50>
CHEMBL2385980,,None,676.14,2,6.62,48d,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,IC50,'=',5500.0,nM,5.26,No Comment,,UO_0000065,7.78,0.15,-1.36,4.17,0,CHEMBL2390159,Inhibition of recombinant EGFR (unknown origin) after 10 mins by DELFIA/time-resolved fluorometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL2384937,1,Scientific Literature,Bioorg Med Chem,2013.0,None,,,5.2596,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA25FC0>
CHEMBL2385974,,None,554.00,1,4.93,48a,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,IC50,'=',850.0,nM,6.07,No Comment,,UO_0000065,10.96,0.21,1.14,4.47,0,CHEMBL2390159,Inhibition of recombinant EGFR (unknown origin) after 10 mins by DELFIA/time-resolved fluorometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL2384937,1,Scientific Literature,Bioorg Med Chem,2013.0,None,,,6.0706,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26030>
CHEMBL2385970,,None,449.92,1,5.21,35e,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(F)c(Cl)c2)cc1,IC50,'=',3500.0,nM,5.46,No Comment,,UO_0000065,12.13,0.23,0.25,6.73,0,CHEMBL2390159,Inhibition of recombinant EGFR (unknown origin) after 10 mins by DELFIA/time-resolved fluorometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL2384937,1,Scientific Literature,Bioorg Med Chem,2013.0,None,,,5.4559,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(F)c(Cl)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA260A0>
CHEMBL4776730,,None,216.67,0,2.15,4b,CC(C)(C)c1cc(NC(=O)CCl)no1,IC50,'=',124.0,nM,6.91,No Comment,,UO_0000065,31.88,0.67,4.76,12.53,0,CHEMBL4672269,Inhibition of EGFR-TK (unknown origin) relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665865,1,Scientific Literature,Bioorg Med Chem,2020.0,None,,INHIBITOR,6.9066,CC(C)(C)c1cc(NC(=O)CCl)no1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26180>
CHEMBL4751362,,None,385.45,1,5.37,25a,Cc1cc(NC2=NC(=O)/C(=C\c3c4ccccc4cc4ccccc34)S2)no1,IC50,'=',54.0,nM,7.27,No Comment,,UO_0000065,18.85,0.35,1.90,10.77,0,CHEMBL4672269,Inhibition of EGFR-TK (unknown origin) relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665865,1,Scientific Literature,Bioorg Med Chem,2020.0,None,,INHIBITOR,7.2676,Cc1cc(NC2=NC(=O)/C(=C\c3c4ccccc4cc4ccccc34)S2)no1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA261F0>
CHEMBL3219504,,None,381.67,None,None,6a,CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,IC50,'=',590.0,nM,6.23,No Comment,,UO_0000065,16.32,None,None,None,0,CHEMBL3223148,Inhibition of EGFR catalytic domain (unknown origin) assessed as reduction of poly(Glu:Tyr) substrate phosphorylation after 20 mins by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3217494,1,Scientific Literature,Medchemcomm,2010.0,None,,,6.2291,CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA262D0>
CHEMBL4740646,,None,393.47,0,4.16,4f,COc1ccc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc1OC,IC50,'=',208.09,nM,6.68,No Comment,,UO_0000065,16.98,0.33,2.52,9.08,0,CHEMBL4729710,Inhibition of EGFR (unknown origin) using ATF-2 as substrate after 1 hr by radiometric based ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725379,1,Scientific Literature,Bioorg Med Chem,2020.0,None,TIME = 1.0 hr,INHIBITOR,6.6817,COc1ccc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26340>
CHEMBL4750734,,None,368.38,0,3.64,4n,Cn1c(-c2csc(N/N=C\c3ccc([N+](=O)[O-])o3)n2)nc2ccccc21,IC50,'=',71.67,nM,7.14,No Comment,,UO_0000065,19.39,0.38,3.50,6.41,0,CHEMBL4729710,Inhibition of EGFR (unknown origin) using ATF-2 as substrate after 1 hr by radiometric based ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725379,1,Scientific Literature,Bioorg Med Chem,2020.0,None,TIME = 1.0 hr,INHIBITOR,7.1447,Cn1c(-c2csc(N/N=C\c3ccc([N+](=O)[O-])o3)n2)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA263B0>
CHEMBL2441561,,None,483.93,0,3.78,1b,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,IC50,'=',7.0,nM,8.15,No Comment,,UO_0000065,16.85,0.33,4.37,10.22,0,CHEMBL4432463,Inhibition of EGFR (unknown origin) using FAM-labeled peptide substrate preincubated for 10 mins followed by substrate addition measured after 40 mins by caliper motility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4431348,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,None,,,8.1549,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26420>
CHEMBL4449898,,None,583.57,1,4.33,9n,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,IC50,'=',65.34,nM,7.18,No Comment,,UO_0000065,12.31,0.23,2.85,4.74,0,CHEMBL4384381,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (695 to end residues) expressed in baculovirus infected Sf9 insect cells using Poly (4:1 Glu, Tyr) as substrate after 60 mins in presence of ATP by ADP-Glo assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4382243,1,Scientific Literature,Bioorg Med Chem,2018.0,CHEMBL3308860,,,7.1848,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26490>
CHEMBL194160,,None,425.50,0,3.46,13,CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,'=',1100.0,nM,5.96,No Comment,,UO_0000065,14.0,0.25,2.50,5.78,0,CHEMBL881943,In vitro inhibitory concentration against EGFR cytoplasmic sequence expressed in Sf9 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140398,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3308860,,,5.9586,CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26730>
CHEMBL193681,,None,519.61,1,4.45,7d,CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,'=',40.0,nM,7.4,No Comment,,UO_0000065,14.24,0.26,2.95,6.92,0,CHEMBL881943,In vitro inhibitory concentration against EGFR cytoplasmic sequence expressed in Sf9 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140398,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3308860,,,7.3979,CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA267A0>
CHEMBL4868123,,None,377.43,0,1.95,5k,COCCOc1cc2ncnc(Sc3nc[nH]n3)c2cc1OCCOC,IC50,'=',5210.0,nM,5.28,No Comment,,UO_0000065,14.0,0.28,3.33,5.07,0,CHEMBL4832760,Inhibition of EGFR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4831513,1,Scientific Literature,Eur J Med Chem,2021.0,None,,INHIBITOR,5.2832,COCCOc1cc2ncnc(Sc3nc[nH]n3)c2cc1OCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA269D0>
CHEMBL4856592,,None,483.53,0,3.57,19f,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)CC1,IC50,'=',50.8,nM,7.29,No Comment,,UO_0000065,15.09,0.28,3.72,6.35,0,CHEMBL4843876,Inhibition of N-terminal DYKDDDD-tagged EGFR (669 to 1210 residues) (unknown origin) expressed in Sf21 insect cells using NH2-ETVYSEVRK-biotin as substrate preincubated for 1 hr followed by ATP addition and measured after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842353,1,Scientific Literature,Eur J Med Chem,2021.0,None,TIME = 3.0 hr,INHIBITOR,7.2941,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26A40>
CHEMBL4873984,,None,469.50,0,3.18,27g,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5OC)cc4)[nH]c23)C1,IC50,'=',104.0,nM,6.98,No Comment,,UO_0000065,14.87,0.27,3.80,6.07,0,CHEMBL4843876,Inhibition of N-terminal DYKDDDD-tagged EGFR (669 to 1210 residues) (unknown origin) expressed in Sf21 insect cells using NH2-ETVYSEVRK-biotin as substrate preincubated for 1 hr followed by ATP addition and measured after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842353,1,Scientific Literature,Eur J Med Chem,2021.0,None,TIME = 3.0 hr,INHIBITOR,6.983,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5OC)cc4)[nH]c23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26AB0>
CHEMBL4214588,,None,386.41,0,3.80,30,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,IC50,'=',46.0,nM,7.34,No Comment,,UO_0000065,18.99,0.35,3.54,7.55,1,CHEMBL4186285,Inhibition of recombinant human EGFR d746-750/T790M/C797S mutant using poly-Glu-Tyr (4:1) as substrate after 2 hrs in presence of [gamma-33P]-ATP by filter-binding method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4184160,1,Scientific Literature,J Med Chem,2018.0,None,,,7.3372,COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26B20>
CHEMBL3133902,,None,383.25,0,4.57,4c,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,IC50,'=',2200.0,nM,5.66,No Comment,,UO_0000065,14.76,0.32,1.09,8.46,0,CHEMBL3134707,Inhibition of recombinant wild type EGFR kinase(unknown origin) after 30 mins in presence of [gamma32P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3132827,1,Scientific Literature,Medchemcomm,2013.0,None,,,5.6576,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26B90>
CHEMBL4856343,,None,510.00,1,4.25,12,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(C)=O)c2)n1,IC50,'=',1105.0,nM,5.96,No Comment,,UO_0000065,11.68,0.23,1.71,5.33,0,CHEMBL4830966,Inhibition of EGFR L858R/T790M/C797S triple mutant (unknown origin) using fluoresceine-labelled poly-GT peptide as substrate incubated for 1 hr by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P00533,"L858R,T790M,C797S",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4828755,1,Scientific Literature,Eur J Med Chem,2021.0,None,TIME = 1.0 hr,INHIBITOR,5.9566,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(C)=O)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26C00>
CHEMBL3977187,,None,383.41,0,3.96,5,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc(N)cc12,IC50,'=',5.9,nM,8.23,No Comment,,UO_0000065,,,,,0,CHEMBL4414895,Inhibition of EGFR (unknown origin) preincubated for 1 hr followed by Biotin-AVLESEEELYSSARQ-NH2 substrate addition in presence of ATP and measured after 1 hr by TR-FRET assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4414549,1,Scientific Literature,J Med Chem,2019.0,None,,,8.2291,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc(N)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26EA0>
CHEMBL3965549,,None,443.51,0,3.44,32a,C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,IC50,'=',2.1,nM,8.68,No Comment,,UO_0000065,,,,,0,CHEMBL4414895,Inhibition of EGFR (unknown origin) preincubated for 1 hr followed by Biotin-AVLESEEELYSSARQ-NH2 substrate addition in presence of ATP and measured after 1 hr by TR-FRET assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4414549,1,Scientific Literature,J Med Chem,2019.0,None,,,8.6778,C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26F80>
CHEMBL351920,,None,408.55,1,5.87,7v,CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,IC50,'=',5600.0,nM,5.25,No Comment,,UO_0000065,12.85,0.26,-0.62,11.94,0,CHEMBL677470,Inhibitory concentration compound against EFGR tyrosine kinase obtained from plasma membrane vesicles from cultured A431 cells,B,BAO_0000366,cell-free format,None,CHEMBL3559721,Plasma,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1128344,1,Scientific Literature,J Med Chem,1995.0,CHEMBL3307523,,,5.2518,CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA26FF0>
CHEMBL4562352,,None,484.94,1,5.66,11,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1,IC50,'=',0.6,nM,9.22,No Comment,,UO_0000065,19.02,0.38,3.56,10.69,0,CHEMBL4384426,Inhibition of wild type EGFR autophosphorylation in human A549 cells by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4382245,1,Scientific Literature,Eur J Med Chem,2019.0,CHEMBL3307651,,,9.2218,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA271B0>
CHEMBL213371,,None,420.50,0,4.50,3p,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c[nH]nc4c3)c1NC2,IC50,'=',24600.0,nM,4.61,No Comment,,UO_0000065,,,,,0,CHEMBL906925,Inhibition of EGFR measured as pGAT-biotin peptide phosphorylation in presence of 2.0 uM ATP by HTRF assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149491,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,None,,,4.6091,COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c[nH]nc4c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA27370>
CHEMBL215210,,None,401.88,1,5.02,2s,COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,IC50,'=',1000.0,nM,6.0,No Comment,,UO_0000065,,,,,0,CHEMBL906925,Inhibition of EGFR measured as pGAT-biotin peptide phosphorylation in presence of 2.0 uM ATP by HTRF assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149491,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,None,,,6.0,COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA273E0>
CHEMBL425620,,None,417.82,0,4.82,2q,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,IC50,'=',10800.0,nM,4.97,No Comment,,UO_0000065,,,,,0,CHEMBL906925,Inhibition of EGFR measured as pGAT-biotin peptide phosphorylation in presence of 2.0 uM ATP by HTRF assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149491,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,None,,,4.9666,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA27450>
CHEMBL377730,,None,407.45,0,4.56,2k,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ncsc4c3)c1NC2,IC50,'=',5600.0,nM,5.25,No Comment,,UO_0000065,,,,,0,CHEMBL906925,Inhibition of EGFR measured as pGAT-biotin peptide phosphorylation in presence of 2.0 uM ATP by HTRF assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149491,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,None,,,5.2518,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ncsc4c3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA274C0>
CHEMBL4246256,,None,284.34,0,3.02,53b,Oc1cccc(Nc2nnnc3sc4c(c23)CCC4)c1,IC50,'=',52110.0,nM,4.28,No Comment,,UO_0000065,15.06,0.29,1.26,6.04,0,CHEMBL4229651,Inhibition of EGFR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4229324,1,Scientific Literature,Eur J Med Chem,2017.0,None,,,4.2831,Oc1cccc(Nc2nnnc3sc4c(c23)CCC4)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30BA276F0>
